Experimental_index,DP_Group,LA/GA,Polymer_MW,CL Ratio,Drug_Tm,Drug_Pka,Initial D/M ratio,DLC,SA-V,SE,Drug_Mw,Drug_TPSA,Drug_NHA,Drug_LogP,Time,T=0.25,T=0.5,T=1.0,Release,LA_GA_Ratio,Normalized_MW,Drug_Polymer_MW_Ratio
138,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.2911665866538645,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,110.0,0.04741588897729879,0.07404666127471807,0.08165760120003601,0.659490702385957,0.0,10.373522431293592,0.02668493749999999
138,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.2911665866538645,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,112.0,0.04741588897729879,0.07404666127471807,0.08165760120003601,0.662911584876696,0.0,10.373522431293592,0.02668493749999999
138,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.2911665866538645,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,116.0,0.04741588897729879,0.07404666127471807,0.08165760120003601,0.670000238097614,0.0,10.373522431293592,0.02668493749999999
138,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.2911665866538645,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,119.0,0.04741588897729879,0.07404666127471807,0.08165760120003601,0.675072890908403,0.0,10.373522431293592,0.02668493749999999
138,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.2911665866538645,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,123.0,0.04741588897729879,0.07404666127471807,0.08165760120003601,0.683383263400768,0.0,10.373522431293592,0.02668493749999999
138,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.2911665866538645,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,126.0,0.04741588897729879,0.07404666127471807,0.08165760120003601,0.69687429732234,0.0,10.373522431293592,0.02668493749999999
138,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.2911665866538645,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,130.0,0.04741588897729879,0.07404666127471807,0.08165760120003601,0.703266871583371,0.0,10.373522431293592,0.02668493749999999
138,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.2911665866538645,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,133.0,0.04741588897729879,0.07404666127471807,0.08165760120003601,0.708367389931457,0.0,10.373522431293592,0.02668493749999999
138,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.2911665866538645,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,138.0,0.04741588897729879,0.07404666127471807,0.08165760120003601,0.718850692481545,0.0,10.373522431293592,0.02668493749999999
138,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.2911665866538645,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,140.0,0.04741588897729879,0.07404666127471807,0.08165760120003601,0.722257072944388,0.0,10.373522431293592,0.02668493749999999
138,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.2911665866538645,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,144.0,0.04741588897729879,0.07404666127471807,0.08165760120003601,0.729604617227442,0.0,10.373522431293592,0.02668493749999999
138,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.2911665866538645,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,147.0,0.04741588897729879,0.07404666127471807,0.08165760120003601,0.734386051094423,0.0,10.373522431293592,0.02668493749999999
138,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.2911665866538645,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,151.0,0.04741588897729879,0.07404666127471807,0.08165760120003601,0.743056414967525,0.0,10.373522431293592,0.02668493749999999
138,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.2911665866538645,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,154.0,0.04741588897729879,0.07404666127471807,0.08165760120003601,0.749751836346174,0.0,10.373522431293592,0.02668493749999999
138,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.2911665866538645,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,158.0,0.04741588897729879,0.07404666127471807,0.08165760120003601,0.759097328346789,0.0,10.373522431293592,0.02668493749999999
138,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.2911665866538645,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,161.0,0.04741588897729879,0.07404666127471807,0.08165760120003601,0.766161853267423,0.0,10.373522431293592,0.02668493749999999
138,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.2911665866538645,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,165.0,0.04741588897729879,0.07404666127471807,0.08165760120003601,0.776379432866801,0.0,10.373522431293592,0.02668493749999999
138,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.2911665866538645,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,168.0,0.04741588897729879,0.07404666127471807,0.08165760120003601,0.783378621415659,0.0,10.373522431293592,0.02668493749999999
138,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.2911665866538645,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,172.0,0.04741588897729879,0.07404666127471807,0.08165760120003601,0.793702453825501,0.0,10.373522431293592,0.02668493749999999
138,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.2911665866538645,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,175.0,0.04741588897729879,0.07404666127471807,0.08165760120003601,0.801163355215885,0.0,10.373522431293592,0.02668493749999999
138,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.2911665866538645,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,179.0,0.04741588897729879,0.07404666127471807,0.08165760120003601,0.811085122271797,0.0,10.373522431293592,0.02668493749999999
138,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.2911665866538645,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,182.0,0.04741588897729879,0.07404666127471807,0.08165760120003601,0.817872563626413,0.0,10.373522431293592,0.02668493749999999
138,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.2911665866538645,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,190.0,0.04741588897729879,0.07404666127471807,0.08165760120003601,0.829470350954579,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,0.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.0,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,0.0416666666666667,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.0151398764669909,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,0.125,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.0321261393260849,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,0.291666666666667,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.0451932507090793,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,1.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.0761441770642869,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,2.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.105869598071063,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,3.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.132058740128821,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,4.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.146308918995774,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,5.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.167752952254801,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,6.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.178072030929836,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,7.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.204252669902954,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,11.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.269522863151206,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,14.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.316582920435497,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,18.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.363910895880014,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,21.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.387914603880565,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,25.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.423828361369823,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,28.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.443832868920687,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,32.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.473225382360659,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,35.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.490463217436145,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,39.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.513261567016987,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,42.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.52778520022218,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,46.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.545803702319988,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,49.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.556828590068157,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,53.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.57726675495117,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,56.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.591451420992533,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,60.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.608045972075128,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,63.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.617473174430523,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,67.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.63398120942091,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,70.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.644298733538776,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,74.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.655855542748784,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,77.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.663753030936422,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,81.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.678540094254386,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,84.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.687736768885775,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,88.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.698832808606672,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,91.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.70724942781313,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,95.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.719159492113711,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,98.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.727504186266996,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,102.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.736758358574117,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,105.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.743648812663559,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,110.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.755959197599561,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,112.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.759327879144903,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,116.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.76763397737696,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,119.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.771880229620266,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,123.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.780624028667194,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,126.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.794172082280469,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,130.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.79987834650496,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,133.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.795230722966411,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,138.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.803484121739461,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,140.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.806768135456786,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,144.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.811404134285185,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,147.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.81413930624902,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,151.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.819329109375853,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,154.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.822427504238877,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,158.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.825776817912288,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,161.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.826720649458834,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,165.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.828702871899306,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,168.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.829326034720439,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,172.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.829533080436241,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,175.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.829571715465366,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,179.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.829571715465366,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,182.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.829571715465366,0.0,10.373522431293592,0.02668493749999999
139,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.3073994765643588,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,190.0,0.04376071562160778,0.06844418849357353,0.07593098580479601,0.829571715465366,0.0,10.373522431293592,0.02668493749999999
140,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.257271815446339,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,0.0,0.04770166826295365,0.07793029726867881,0.08932486512407785,0.0,0.0,10.373522431293592,0.02668493749999999
140,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.257271815446339,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,0.0416666666666667,0.04770166826295365,0.07793029726867881,0.08932486512407785,0.00960477587590578,0.0,10.373522431293592,0.02668493749999999
140,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.257271815446339,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,0.125,0.04770166826295365,0.07793029726867881,0.08932486512407785,0.0293715453744688,0.0,10.373522431293592,0.02668493749999999
140,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.257271815446339,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,0.291666666666667,0.04770166826295365,0.07793029726867881,0.08932486512407785,0.0524111051641064,0.0,10.373522431293592,0.02668493749999999
140,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.257271815446339,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,1.0,0.0477016682629536,0.0779302972686788,0.0893248651240778,0.0894045783913608,0.0,10.373522431293592,0.02668493749999999
140,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.257271815446339,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,2.0,0.0477016682629536,0.0779302972686788,0.0893248651240778,0.119691079218962,0.0,10.373522431293592,0.02668493749999999
140,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.257271815446339,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,3.0,0.0477016682629536,0.0779302972686788,0.0893248651240778,0.149507858711083,0.0,10.373522431293592,0.02668493749999999
140,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.257271815446339,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,4.0,0.0477016682629536,0.0779302972686788,0.0893248651240778,0.170936880748619,0.0,10.373522431293592,0.02668493749999999
140,PTX-PVL-co-PAVL,0.0,32000,0.15,216.5,10.36,1.666666666666667,0.257271815446339,2.888888888888889,0.5,853.9179999999998,221.29,15,3.735700000000002,5.0,0.0477016682629536,0.0779302972686788,0.0893248651240778,0.194437409827696,0.0,10.373522431293592,0.02668493749999999
